fname,aff/tps/homo,t1(A11/H11),t2(A12/H12),t3(A13/H13),t4(A21/H21),t5(A22/H22),t6(A23/H23),t7(H31),t8(H32),t9(H33),t10,t11,t12,t13,t14,t15,t16,t17,t18
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000052_leftImg8bit.png,2,0.0590777274,-0.1464266685,154.7880671219,-0.3640212832,0.2720224697,182.1812138057,-0.0011480156,-0.0003589795,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000053_leftImg8bit.png,2,0.3355105619,0.0952083955,78.0176387297,-0.2092701581,0.7002312563,52.4864001079,-0.0008274175,-0.0001236952,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000054_leftImg8bit.png,2,0.390839114,-0.6542792215,250.1179658582,0.0340228025,0.0021578043,127.3780904931,-0.0002005757,-0.001376326,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000055_leftImg8bit.png,0,1.0532673597,0.2498191297,-0.0335338004,-0.2232683599,0.8237150311,0.1961976886,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000056_leftImg8bit.png,2,0.4576556433,-0.1923272266,155.6476252299,-0.2862579189,0.6195807338,151.0833062858,-0.0003884321,-0.0004154796,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000057_leftImg8bit.png,2,-5.2942581134,-2.326045257,1349.8549439327,-2.078276415,-5.5189080147,1298.4502448955,-0.0075299485,-0.0057229064,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000058_leftImg8bit.png,2,1.1870582127,0.2358830612,-147.1911876476,-0.4319091148,1.0625044222,162.8037591153,-0.0001323793,6.19101418512695E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000059_leftImg8bit.png,2,2.9121764375,-0.6878368069,-143.846909485,0.7308167967,2.2162506391,-333.8722312441,0.0028342561,-0.0001275379,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000060_leftImg8bit.png,2,-22.0276628815,-6.9257720173,4573.0907409311,-6.6807303977,-24.1719911451,4645.3220635085,-0.0213942555,-0.0284892783,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000061_leftImg8bit.png,2,1.6209002477,4.3217269362,-564.0635941465,-0.1088370419,7.5995224455,-977.1358377352,-0.0016592283,0.010317758,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000062_leftImg8bit.png,0,1.1135749817,-0.0116889365,0.2468519211,0.0145171043,1.0854849815,0.235085845,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000063_leftImg8bit.png,2,0.2749444624,-0.2631968281,134.9544375887,-0.2147185022,0.37756983,108.5405709341,-0.0007170137,-0.0007409436,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000064_leftImg8bit.png,1,-0.9362656591,-0.7709668472,-0.9179698084,-0.1153818784,-0.113439385,0.0580890411,1.1842697852,1.0791906806,1.151738765,-1.2242250952,-0.2585753885,1.004082922,-1.3968518887,0.1578846017,0.8367844372,-0.8213547671,-0.4558447264,1.1842965117
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000065_leftImg8bit.png,2,2.1532055321,0.7554381264,-367.059488758,-0.1350342203,2.5109301578,-178.5181566738,0.0008678232,0.0017730546,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000066_leftImg8bit.png,2,12.1060452108,-0.2927456074,-1604.5093019358,4.0751958854,3.4781697813,-652.4816475321,0.0139214783,0.0003317132,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000067_leftImg8bit.png,2,2.1614180195,0.4039733229,-297.803386489,-0.2160093236,2.3249855388,-99.0055921222,0.000634496,0.0013614069,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000068_leftImg8bit.png,1,-1.1151621225,-1.0579209101,-0.966356779,-0.0569636786,0.2369317233,-0.1697784553,0.9490185892,0.5424321425,0.8837624682,-0.8100539674,-0.0490473599,1.0798221313,-0.8799162598,0.1131960951,0.9243498017,-0.7314089833,0.0758496141,1.0042063054
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000069_leftImg8bit.png,0,1.0597977638,-0.1740086377,0.1015816629,0.1719809622,1.0609303713,-0.0131694702,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000070_leftImg8bit.png,1,-0.9849789056,-0.9816524576,-0.5329310124,-0.0182772862,-0.2041982234,0.0508293169,0.9370539776,1.2481694738,0.6968224124,-0.7544303329,-0.19479399,0.78779598,-1.6363151357,-0.0953148464,0.8588872215,-0.9072525583,-0.1363054989,0.7725029428
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000071_leftImg8bit.png,2,0.4915499323,-0.6720758416,192.8535830833,0.0987961262,0.0455656506,63.8882872408,0.0002070523,-0.0019732738,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000072_leftImg8bit.png,2,0.0526874722,-0.2264252675,251.586641678,-0.278361702,0.4542808817,118.6189409044,-0.0006252872,-0.0007910557,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000073_leftImg8bit.png,2,2.3130605462,1.6438814435,-558.4015501614,0.1125750848,3.638374398,-399.2373562939,0.0007234852,0.0028339225,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000074_leftImg8bit.png,2,1.65371098,-0.3147740373,-54.6779069448,0.1691636368,1.3342586516,-108.4923009722,0.0004159712,0.0005155897,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000075_leftImg8bit.png,2,0.5804864691,-0.3052907767,185.8219930882,-0.1024896685,0.7360814071,22.2434422979,7.86861304676088E-07,-0.0009005628,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000076_leftImg8bit.png,2,0.5523230994,-0.5295288487,181.0838782785,0.0500952015,0.1539076702,105.3262765882,-0.0002588654,-0.0010918577,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000077_leftImg8bit.png,1,-0.9659677189,-1.1946635467,-0.8992951079,-0.1322554223,-0.1199610763,0.2165729628,1.0255463318,1.0466712761,1.26118298,-0.7904533149,-0.0377281061,1.0810076879,-0.8009494952,-0.1401554021,1.3547171218,-1.189622461,0.2627039938,0.9179005722
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000078_leftImg8bit.png,2,1.4352750928,-0.1322055138,-134.30302941,-0.0120325485,1.1502813059,-78.8711321978,4.35895169053677E-05,-5.77977699006711E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000079_leftImg8bit.png,2,2.8025051858,1.4422649852,-560.9683933063,-0.5694642608,2.99970074,60.4434610176,0.0007605772,0.0034757489,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000080_leftImg8bit.png,1,-1.0685609802,-1.0366542631,-0.7968871301,-0.5654753478,0.0856084601,0.3091565156,1.094821506,0.6978254263,0.8900952191,-1.2831328398,0.1770256533,1.0817799218,-1.2361842823,-0.0389643348,0.9457622608,-1.2259999348,-0.3895995334,1.255937563
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000081_leftImg8bit.png,2,3.0794339856,-0.3242397791,-313.790778019,1.5152857998,1.7167697035,-501.4734668214,0.0030885978,-0.000779117,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000082_leftImg8bit.png,2,0.1235292729,-0.0727850672,110.472591666,-0.2556306572,0.2512866223,144.747949538,-0.0010714525,-0.0005058327,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000083_leftImg8bit.png,0,0.9270609617,-0.2710948288,0.2282517552,0.0911955088,1.008915782,0.2387497127,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000084_leftImg8bit.png,1,-0.6889676567,-0.9088988229,-0.7445727442,0.3419905841,-0.1431742062,0.0345382092,1.0730712308,1.2908682683,0.7492109006,-0.823699376,-0.0405426246,0.9862024616,-0.9388101262,0.0099315665,1.0421532808,-1.0116603551,0.1051554412,1.2119872675
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000085_leftImg8bit.png,0,1.1771606207,-0.0324140601,-0.2056070417,0.0352124311,1.1936229467,0.1135787517,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000086_leftImg8bit.png,2,-107.1623679388,-7.1467092497,19748.8214747738,-37.3036734584,-54.2903864812,13522.2535575681,-0.1386777706,-0.0163459465,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000087_leftImg8bit.png,2,0.1905830218,-0.3009669554,188.3801965035,-0.2676858281,0.3482151415,136.0278406906,-0.0010526013,-0.0003131283,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000088_leftImg8bit.png,2,1.0294661414,1.8553466152,-323.3558260713,0.07634157,3.0721153889,-378.8627236024,-0.0011736996,0.0038322198,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000089_leftImg8bit.png,0,1.1349509954,-0.0151764294,-0.2272724956,0.1730016619,0.9907627106,-0.2303263247,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000090_leftImg8bit.png,2,0.5541982485,-0.3454460189,175.4138885559,0.0080146543,0.5966063274,23.1795300733,6.58427692833429E-06,-0.0009481359,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000091_leftImg8bit.png,0,0.8776929975,0.0170339812,0.086953871,-0.1964622587,1.042450428,0.0410579145,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000092_leftImg8bit.png,2,0.1861283915,-0.2848988992,178.952161364,-0.2604861226,0.3337948109,117.7678287263,-0.0009043364,-0.0005726831,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000093_leftImg8bit.png,2,1.2574110944,0.1001633731,-126.3047030762,-0.2104481424,1.1876752923,-7.2178252152,-0.0002145568,0.000459465,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000094_leftImg8bit.png,2,0.8802652611,-0.8210046652,190.410414666,0.2788838671,0.1169188243,3.0983773938,0.0008116645,-0.0021962079,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000095_leftImg8bit.png,2,1.2297845402,0.0542721876,29.5581630787,0.0893176848,1.3300874179,-44.5366995283,0.0002221833,0.000586156,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000096_leftImg8bit.png,1,-1.1000203545,-0.9942700816,-0.9185455049,-0.1264216462,0.2159779227,-0.1858009875,0.8124703843,0.9387828705,0.7133676341,-0.7873708363,-0.0499335678,0.6767323706,-0.8497874211,-0.2194270155,0.7962515782,-0.7573622168,0.3764115758,0.8407422246
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000097_leftImg8bit.png,0,0.7457846999,-0.1235686317,0.1247357354,0.1486251205,0.941388905,-0.0078404648,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000098_leftImg8bit.png,2,3.040364738,-0.6091491426,-202.2819294285,0.713593026,1.5405330482,-253.9796245693,0.0030509312,-0.0008319596,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000099_leftImg8bit.png,2,1.1052699334,2.1143717307,-267.234565809,-0.0549102123,4.1299816405,-484.785728486,-0.0011630844,0.0051398417,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000100_leftImg8bit.png,2,1.003204341,1.2594032313,-256.0910928688,-0.4279651077,2.0128504268,-21.4258116929,-0.0011085894,0.0028408465,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000101_leftImg8bit.png,0,0.8600130677,0.1011136249,-0.1944106966,-0.0912394226,0.8152311444,-0.0468327291,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000102_leftImg8bit.png,2,0.4114694875,0.0122381397,39.7795306124,-0.3166689801,0.571421096,119.2574140499,-0.000961917,-0.0001349511,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000103_leftImg8bit.png,2,6.3846454785,3.7653155431,-1155.6628013883,0.776026942,9.9603018863,-1346.793090767,0.0025043863,0.0148242428,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000104_leftImg8bit.png,0,1.1396913528,0.1900551766,-0.1737956852,-0.3545649946,1.0368793011,0.0536635593,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000105_leftImg8bit.png,0,1.0427643061,0.2181829214,-0.1386174858,-0.1434806138,0.9234395027,-0.1957985461,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000106_leftImg8bit.png,2,-0.0195342704,0.2039920758,192.081264757,-0.5226196066,0.7106511312,194.2153348679,-0.0014276855,0.0006653316,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000107_leftImg8bit.png,2,0.7580518449,0.3284109512,0.7300078202,-0.014172172,0.9690114882,-18.0511444778,-0.0005889774,0.0004948236,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000108_leftImg8bit.png,2,1.3596251156,0.2624556026,-148.968471756,0.1950810101,1.4559097212,-141.5379506641,-0.0001079526,0.0005184766,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000109_leftImg8bit.png,2,0.9605310513,0.7926980445,-144.258167713,0.0973363173,1.117515667,-8.7355940337,-0.0004634417,0.0010244751,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000110_leftImg8bit.png,2,0.2091201385,0.2185085311,136.8465694827,-0.3794956943,0.678453835,157.2017222941,-0.0011151292,0.0003847757,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000111_leftImg8bit.png,0,0.8947536945,-0.0855522752,0.0667178556,0.0495118462,0.7931352258,-0.1167826951,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000112_leftImg8bit.png,2,2.8443139807,-0.2386281048,-408.1760049949,1.2913986312,1.1564366621,-359.3950243106,0.0021895541,-0.0008150655,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000113_leftImg8bit.png,2,0.5335720552,1.2069434967,-76.1374379385,-0.468596667,2.3269011195,-87.8075411699,-0.0013066397,0.0024953471,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000114_leftImg8bit.png,2,1.2416182197,-0.0238435795,-131.2488492701,-0.3097970458,0.8638530535,178.8775889117,0.0002288541,-0.00015057,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000115_leftImg8bit.png,2,-0.0670816784,-0.0120418433,138.2915809112,-0.4612601548,0.2631328305,223.9867157054,-0.0016195524,0.0001211713,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000116_leftImg8bit.png,0,1.2172125578,-0.1429958045,-0.1470045,0.1285120845,0.8486753702,0.2426852435,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000117_leftImg8bit.png,2,1.133640248,-0.7564736287,182.2117458943,0.4920127148,0.4737570907,-19.5468260693,0.001016962,-0.0012344318,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000118_leftImg8bit.png,2,10.1204112569,0.2648663601,-1269.5293114475,1.3267824575,9.2605457766,-1403.8241313153,0.0095361601,0.0064878541,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000119_leftImg8bit.png,2,9.4228850478,0.8519728624,-1947.2252201612,0.9958583162,5.5475961839,-858.0346636687,0.0074206795,0.001854194,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000120_leftImg8bit.png,2,5.6072520797,0.4668547858,-1023.0187014601,1.1554002278,3.111023955,-304.1258568914,0.0044251148,0.0015886576,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000121_leftImg8bit.png,1,-1.2998441342,-1.1359022249,-1.0289886182,0.0642577275,0.1237973039,-0.0283515432,1.0103847156,0.9627242354,0.9091425707,-0.5886454446,-0.1318505503,1.4217388401,-1.2890647485,-0.2809627288,0.8377000734,-1.0289228254,-0.1182417663,1.3229951366
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000122_leftImg8bit.png,2,0.3396557137,-0.3834098877,203.3189984842,-0.1810174329,0.2883123973,112.5512888766,-0.0003812478,-0.0010340172,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000123_leftImg8bit.png,0,1.1811144352,0.1724646688,0.2058001012,-0.2135377675,0.740088284,-0.0956825763,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000124_leftImg8bit.png,2,3.1379117593,0.0495067782,-392.0836849154,1.543379825,3.0430935527,-734.0524503338,0.0032152834,0.0002097745,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000125_leftImg8bit.png,2,2.5802660196,0.1452650658,-299.5869345329,0.2013051992,1.3569320319,16.5281618909,0.0023763536,-0.0006012628,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000126_leftImg8bit.png,2,1.5393159019,0.0518836212,-210.2179860275,0.4654130002,0.9593924621,-158.4766641119,0.0004803016,-0.0001506295,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000127_leftImg8bit.png,2,0.4698172446,-0.1144133793,87.0248374125,-0.0191513295,0.4398595158,89.4235446997,-0.0004720696,-0.0004527413,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000128_leftImg8bit.png,0,1.0839669704,-0.1712169647,0.1330993474,-0.0950118378,0.8579586148,0.0805055425,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000129_leftImg8bit.png,1,-1.0008378181,-0.6979664368,-0.9231861351,0.2650444336,-0.2568327496,0.1423248475,0.7562365327,1.0511015843,1.2914738813,-0.8779705265,0.0509807937,0.9236853641,-1.1842081585,0.1817090452,0.6866617467,-1.2093499399,-0.1625011178,1.1501278128
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000130_leftImg8bit.png,2,4.0162257496,0.6354938272,-762.0518518519,0.4398589065,3.4348765432,-345.4148148148,0.0031746032,0.0021604938,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000131_leftImg8bit.png,2,0.3837614424,-0.014448768,84.2587705209,-0.249676666,0.5538124076,130.5174348932,-0.0009577808,0.0001524721,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000132_leftImg8bit.png,2,2.1262939008,-0.3765090967,-150.5684654965,0.4851431434,0.983053779,-165.596354893,0.0022121504,-0.001906548,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000133_leftImg8bit.png,0,0.7772552371,0.1037117094,-0.0333758518,0.0593730249,1.0009431839,-0.2207920253,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000134_leftImg8bit.png,2,0.5929866306,0.1048058286,65.2469134334,0.1531914103,1.1437872096,-111.9766221019,-0.0008692355,0.000894393,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000135_leftImg8bit.png,2,19.3358924155,27.6840587449,-6039.3754777785,3.5346483175,58.0835409953,-8901.3281870642,0.0026215369,0.0802152814,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000136_leftImg8bit.png,1,-1.335133361,-1.0090338311,-1.0137421894,0.0056346797,-0.0500075511,-0.0568100214,0.8212833143,0.9956540418,1.2388503127,-0.6890979009,-0.0144823081,1.1287933423,-0.7761607933,-0.0248022481,1.3248197025,-1.0069609834,0.0095740923,1.0761898734
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000137_leftImg8bit.png,2,1.8522201786,0.3293809188,-237.1320495404,-0.3103526122,1.839668007,23.0278681795,0.0002735676,0.001332969,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000138_leftImg8bit.png,2,0.7422261666,0.9376023821,-171.3013208449,-0.6215740837,1.4720736967,139.646884959,-0.0012207261,0.0017334937,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000139_leftImg8bit.png,0,0.8324140906,-0.2183686942,0.1754282564,0.2267790437,0.8546820283,-0.0138703231,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000140_leftImg8bit.png,2,-3.940087815,-1.905491317,1088.4412484802,-1.273882465,-3.4911159666,715.226012225,-0.0047497058,-0.0047608093,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000141_leftImg8bit.png,2,1.7129660899,0.840695441,-93.997518304,0.6490947406,2.9507636136,-481.2052474556,-1.97802367453236E-05,0.00370003,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000142_leftImg8bit.png,2,0.0187552399,-0.048841884,209.6807246148,-0.2590399301,0.3150367542,151.5143093856,-0.001137453,-0.000175571,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000143_leftImg8bit.png,2,1.3014524944,0.2544254211,-117.7895489577,0.0706950704,1.059184537,-63.4567164052,0.0007769,-0.0005130705,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000144_leftImg8bit.png,2,1.9060507373,1.0784835691,-270.939374315,0.1064156371,2.0965376025,-74.0018929959,0.0007316678,0.0018795042,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000145_leftImg8bit.png,0,0.9131177664,-0.0400592461,-0.1925760359,0.0065746098,1.1790500879,-0.2239389867,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000146_leftImg8bit.png,2,1.8653537397,0.3853317052,-313.6421583131,0.4107589165,0.9802610978,-84.4947136912,0.0007515032,-2.70191858820941E-05,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000147_leftImg8bit.png,2,1.3111029782,0.8102762856,-240.9350861933,0.1755613154,1.1757298918,-88.975426705,4.13607433904516E-05,0.0006637564,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000148_leftImg8bit.png,2,0.6438316757,-0.4896788119,135.967307951,-0.0179653211,0.2200673846,95.1513052837,-0.0002784131,-0.0010017022,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000149_leftImg8bit.png,0,0.7697079778,-0.101344198,-0.1839283407,0.1591345519,0.8791357279,-0.2490567267,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000150_leftImg8bit.png,2,1.421397837,0.7856862899,-247.1660966736,-0.1131174641,2.2555045292,-201.4497825835,-0.0002764637,0.0014554165,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000151_leftImg8bit.png,0,1.0740295649,0.1221843436,0.1554680467,-0.081766881,1.0173676014,0.0074674692,0,0,0,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000152_leftImg8bit.png,2,-0.0206545902,0.7265425979,53.9769286229,-0.5050696948,1.2011118121,88.178074982,-0.0016442862,0.0012468457,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000153_leftImg8bit.png,2,2.0457076585,-0.6674223142,-15.6672677323,0.537905408,1.6700474485,-298.8932174669,0.0013404414,-0.0003900276,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000154_leftImg8bit.png,2,-6.4328717564,-1.360173916,1474.4572699941,-2.594862777,-3.1097755249,965.580591079,-0.0079226517,-0.003364921,1,0,0,0,0,0,0,0,0,0
CityScape_extra/leftImg8bit/train_extra/oberhausen/oberhausen_000000_000155_leftImg8bit.png,2,0.7034464158,-0.1511853949,14.5436814533,-0.2044195357,0.4316895862,168.111781555,-0.0004573314,-0.0005454293,1,0,0,0,0,0,0,0,0,0
